painting_url,short_name,painting_info_detail,period_code,creation_date,creation_place,dimension,exibit_place,technique,title,file_name,width,height
http://www.wga.hu/art/c/cezanne/5/5portra1.jpg,cezanne,"
,Portrait of a Farmer,
1901-06,
Oil on canvas, 65 x 54 cm,
Museo Thyssen-Bornemisza, Madrid,

",5,1901-06,,65 x 54 cm,"Museo Thyssen-Bornemisza, Madrid",Oil on canvas,Portrait of a Farmer,cezanne_5_5portra1.jpg,1043,1300
http://www.wga.hu/art/c/cezanne/5/5portra2.jpg,cezanne,"
,Lady in Blue,
c. 1900,
Oil on canvas, 90 x 74 cm,
The Hermitage, St. Petersburg,

",5,c. 1900,,90 x 74 cm,"The Hermitage, St. Petersburg",Oil on canvas,Lady in Blue,cezanne_5_5portra2.jpg,1098,1300
http://www.wga.hu/art/c/cezanne/5/5portra3.jpg,cezanne,"
,The Gardener,
1902-06,
Oil on canvas, 63 x 52 cm,
Tate Gallery, London,

",5,1902-06,,63 x 52 cm,"Tate Gallery, London",Oil on canvas,The Gardener,cezanne_5_5portra3.jpg,1041,1300
http://www.wga.hu/art/c/cezanne/4/1bather1.jpg,cezanne,"
,Bathers,
1890-92,
Oil on canvas, 60 x 82 cm,
Musée d'Orsay, Paris,

",4,1890-92,,60 x 82 cm,"Musée d'Orsay, Paris",Oil on canvas,Bathers,cezanne_4_1bather1.jpg,1565,1115
http://www.wga.hu/art/c/cezanne/4/1bather2.jpg,cezanne,"
,Bathers,
1892-94,
Oil on canvas, 27 x 41 cm,
Pushkin Museum, Moscow,

",4,1892-94,,27 x 41 cm,"Pushkin Museum, Moscow",Oil on canvas,Bathers,cezanne_4_1bather2.jpg,1347,900
http://www.wga.hu/art/c/cezanne/4/2figure1.jpg,cezanne,"
,The Card Players,
1890-92,
Oil on canvas, 48 x 57 cm,
Musée d'Orsay, Paris,

",4,1890-92,,48 x 57 cm,"Musée d'Orsay, Paris",Oil on canvas,The Card Players,cezanne_4_2figure1.jpg,1077,900
http://www.wga.hu/art/c/cezanne/4/2figure2.jpg,cezanne,"
,Card Players,
1892-93,
Oil on canvas, 65 x 81 cm,
Metropolitan Museum of Art, New York,

",4,1892-93,,65 x 81 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Card Players,cezanne_4_2figure2.jpg,1373,1100
http://www.wga.hu/art/c/cezanne/4/2figure3.jpg,cezanne,"
,Man Smoking a Pipe,
1892,
Oil on canvas, 93 x 74 cm,
The Hermitage, St. Petersburg,

",4,1892,,93 x 74 cm,"The Hermitage, St. Petersburg",Oil on canvas,Man Smoking a Pipe,cezanne_4_2figure3.jpg,1161,1454
http://www.wga.hu/art/c/cezanne/4/2figure4.jpg,cezanne,"
,Self-Portrait in a Felt Hat,
1890-95,
Oil on canvas, 61 x 50 cm,
Bridgestone Museum of Art, Tokyo,

",4,1890-95,,61 x 50 cm,"Bridgestone Museum of Art, Tokyo",Oil on canvas,Self-Portrait in a Felt Hat,cezanne_4_2figure4.jpg,1000,1239
http://www.wga.hu/art/c/cezanne/4/2figure5.jpg,cezanne,"
,Portrait of Ambroise Vollard,
1899,
Oil on canvas, 100 x 80 cm,
Musée du Petit Palais, Paris,

",4,1899,,100 x 80 cm,"Musée du Petit Palais, Paris",Oil on canvas,Portrait of Ambroise Vollard,cezanne_4_2figure5.jpg,1045,1300
http://www.wga.hu/art/c/cezanne/4/3lands01.jpg,cezanne,"
,Mont Sainte-Victoire,
1890-94,
Oil on canvas, 54 x 65 cm,
National Gallery of Scotland, Edinburgh,

",4,1890-94,,54 x 65 cm,"National Gallery of Scotland, Edinburgh",Oil on canvas,Mont Sainte-Victoire,cezanne_4_3lands01.jpg,1200,1006
http://www.wga.hu/art/c/cezanne/4/3lands02.jpg,cezanne,"
,The House with the Cracked Walls,
1892-94,
Oil on canvas, 80 x 64 cm,
Metropolitan Museum of Art, New York,

",4,1892-94,,80 x 64 cm,"Metropolitan Museum of Art, New York",Oil on canvas,The House with the Cracked Walls,cezanne_4_3lands02.jpg,1100,1369
http://www.wga.hu/art/c/cezanne/4/3lands03.jpg,cezanne,"
,Rocks in the Forest,
c. 1893,
Oil on canvas, 73 x 92 cm,
Metropolitan Museum of Art, New York,

",4,c. 1893,,73 x 92 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Rocks in the Forest,cezanne_4_3lands03.jpg,1300,1022
http://www.wga.hu/art/c/cezanne/4/3lands04.jpg,cezanne,"
,View of Château Noir,
1894-96,
Oil on canvas, 73 x 92 cm,
National Gallery of Art, Washington,

",4,1894-96,,73 x 92 cm,"National Gallery of Art, Washington",Oil on canvas,View of Château Noir,cezanne_4_3lands04.jpg,1263,1000
http://www.wga.hu/art/c/cezanne/4/3lands05.jpg,cezanne,"
,Lake Annecy,
1896,
Oil on canvas, 64 x 79 cm,
Courtauld Gallery, London,

",4,1896,,64 x 79 cm,"Courtauld Gallery, London",Oil on canvas,Lake Annecy,cezanne_4_3lands05.jpg,1338,1095
http://www.wga.hu/art/c/cezanne/4/3lands06.jpg,cezanne,"
,Large Pine near Aix,
1895-97,
Oil on canvas, 72 x 91 cm,
The Hermitage, St. Petersburg,

",4,1895-97,,72 x 91 cm,"The Hermitage, St. Petersburg",Oil on canvas,Large Pine near Aix,cezanne_4_3lands06.jpg,1300,1050
http://www.wga.hu/art/c/cezanne/4/3lands07.jpg,cezanne,"
,Mont Sainte-Victoire,
1897,
Oil on canvas, 54 x 81 cm,
Walters Art Museum, Baltimore,

",4,1897,,54 x 81 cm,"Walters Art Museum, Baltimore",Oil on canvas,Mont Sainte-Victoire,cezanne_4_3lands07.jpg,1400,1085
http://www.wga.hu/art/c/cezanne/4/3lands08.jpg,cezanne,"
,Turning Road at Montgeroult,
1898,
Oil on canvas, 81 x 66 cm,
Museum of Modern Art, New York,

",4,1898,,81 x 66 cm,"Museum of Modern Art, New York",Oil on canvas,Turning Road at Montgeroult,cezanne_4_3lands08.jpg,1000,1256
http://www.wga.hu/art/c/cezanne/4/3lands09.jpg,cezanne,"
,The Mill,
1898-1900,
Oil on canvas, 73 x 92 cm,
Museum of Art, Philadelphia,

",4,1898-1900,,73 x 92 cm,"Museum of Art, Philadelphia",Oil on canvas,The Mill,cezanne_4_3lands09.jpg,929,738
http://www.wga.hu/art/c/cezanne/4/3lands10.jpg,cezanne,"
,Quarry at Bibémus,
1898-1900,
Oil on canvas, 65 x 81 cm,
Museum Folkwang, Essen,

",4,1898-1900,,65 x 81 cm,"Museum Folkwang, Essen",Oil on canvas,Quarry at Bibémus,cezanne_4_3lands10.jpg,1252,1000
http://www.wga.hu/art/c/cezanne/4/4still1.jpg,cezanne,"
,Still-Life,
1890-94,
Oil on canvas, 66 x 82 cm,
Kunsthaus, Zurich,

",4,1890-94,,66 x 82 cm,"Kunsthaus, Zurich",Oil on canvas,Still-Life,cezanne_4_4still1.jpg,1111,900
http://www.wga.hu/art/c/cezanne/4/4still2.jpg,cezanne,"
,Still-Life with Plaster Cupid,
1894,
Oil on canvas, 63 x 81 cm,
Nationalmuseum, Stockholm,

",4,1894,,63 x 81 cm,"Nationalmuseum, Stockholm",Oil on canvas,Still-Life with Plaster Cupid,cezanne_4_4still2.jpg,1344,1044
http://www.wga.hu/art/c/cezanne/4/4still3.jpg,cezanne,"
,Plaster Cupid and the ""Anatomy"",
c. 1895,
Oil on paper on wood, 71 x 57 cm,
Courtauld Gallery, London,

",4,c. 1895,,71 x 57 cm,"Courtauld Gallery, London",Oil on paper on wood,"Plaster Cupid and the ""Anatomy""",cezanne_4_4still3.jpg,1131,1400
http://www.wga.hu/art/c/cezanne/4/4still4.jpg,cezanne,"
,Still-Life with a Curtain,
1895,
Oil on canvas, 55 x 75 cm,
The Hermitage, St. Petersburg,

",4,1895,,55 x 75 cm,"The Hermitage, St. Petersburg",Oil on canvas,Still-Life with a Curtain,cezanne_4_4still4.jpg,1311,972
http://www.wga.hu/art/c/cezanne/4/4still5.jpg,cezanne,"
,Ginger Jar and Fruit,
c. 1895,
Oil on canvas, 73 x 60 cm,
The Barnes Foundation, Merion,

",4,c. 1895,,73 x 60 cm,"The Barnes Foundation, Merion",Oil on canvas,Ginger Jar and Fruit,cezanne_4_4still5.jpg,1100,1341
http://www.wga.hu/art/c/cezanne/4/4still6.jpg,cezanne,"
,Still-Life with Apples and Oranges,
1895-1900,
Oil on canvas, 74 x 93 cm,
Musée d'Orsay, Paris,

",4,1895-1900,,74 x 93 cm,"Musée d'Orsay, Paris",Oil on canvas,Still-Life with Apples and Oranges,cezanne_4_4still6.jpg,1300,1004
http://www.wga.hu/art/c/cezanne/4/4still7.jpg,cezanne,"
,Still-Life with Onions,
1895-1900,
Oil on canvas, 66 x 81 cm,
Musée d'Orsay, Paris,

",4,1895-1900,,66 x 81 cm,"Musée d'Orsay, Paris",Oil on canvas,Still-Life with Onions,cezanne_4_4still7.jpg,1110,900
http://www.wga.hu/art/c/cezanne/3/1lands01.jpg,cezanne,"
,The Bridge at Maincy,
1882-85,
Oil on canvas, 59 x 73 cm,
Musée d'Orsay, Paris,

",3,1882-85,,59 x 73 cm,"Musée d'Orsay, Paris",Oil on canvas,The Bridge at Maincy,cezanne_3_1lands01.jpg,1400,1127
http://www.wga.hu/art/c/cezanne/3/1lands02.jpg,cezanne,"
,Mont Sainte-Victoire and the Viaduct of the Arc River Valley,
1882-85,
Oil on canvas, 65 x 82 cm,
Metropolitan Museum of Art, New York,

",3,1882-85,,65 x 82 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Mont Sainte-Victoire and the Viaduct of the Arc River Valley,cezanne_3_1lands02.jpg,1305,1050
http://www.wga.hu/art/c/cezanne/3/1lands03.jpg,cezanne,"
,Pool at the Jas de Bouffan,
1882-85,
Oil on canvas, 73 x 60 cm,
Albright-Knox Art Gallery, Buffalo,

",3,1882-85,,73 x 60 cm,"Albright-Knox Art Gallery, Buffalo",Oil on canvas,Pool at the Jas de Bouffan,cezanne_3_1lands03.jpg,1035,1300
http://www.wga.hu/art/c/cezanne/3/1lands04.jpg,cezanne,"
,Rocks at L'Estaque,
1882-85,
Oil on canvas, 73 x 91 cm,
Museu de Arte, São Paulo,

",3,1882-85,,73 x 91 cm,"Museu de Arte, São Paulo",Oil on canvas,Rocks at L'Estaque,cezanne_3_1lands04.jpg,1339,1062
http://www.wga.hu/art/c/cezanne/3/1lands05.jpg,cezanne,"
,The Sea at L'Estaque,
1883-86,
Oil on canvas, 73 x 92 cm,
Musée Picasso, Paris,

",3,1883-86,,73 x 92 cm,"Musée Picasso, Paris",Oil on canvas,The Sea at L'Estaque,cezanne_3_1lands05.jpg,1261,1000
http://www.wga.hu/art/c/cezanne/3/1lands06.jpg,cezanne,"
,House and Farm at Jas de Bouffan,
1885-87,
Oil on canvas, 60 x 73 cm,
Národní Galerie, Prague,

",3,1885-87,,60 x 73 cm,"Národní Galerie, Prague",Oil on canvas,House and Farm at Jas de Bouffan,cezanne_3_1lands06.jpg,1203,1000
http://www.wga.hu/art/c/cezanne/3/1lands07.jpg,cezanne,"
,Chestnut Trees at the Jas de Bouffan in Winter,
1885-87,
Oil on canvas, 73 x 92 cm,
Institute of Arts, Minneapolis,

",3,1885-87,,73 x 92 cm,"Institute of Arts, Minneapolis",Oil on canvas,Chestnut Trees at the Jas de Bouffan in Winter,cezanne_3_1lands07.jpg,1116,900
http://www.wga.hu/art/c/cezanne/3/1lands08.jpg,cezanne,"
,A Path by the Lake,
1885-90,
Oil on canvas, 92 x 75 cm,
Rijksmuseum Kröller-Müller, Otterlo,

",3,1885-90,,92 x 75 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,A Path by the Lake,cezanne_3_1lands08.jpg,1045,1300
http://www.wga.hu/art/c/cezanne/3/1lands09.jpg,cezanne,"
,Mont Sainte-Victoire,
c. 1887,
Oil on canvas, 67 x 92 cm,
Courtauld Gallery, London,

",3,c. 1887,,67 x 92 cm,"Courtauld Gallery, London",Oil on canvas,Mont Sainte-Victoire,cezanne_3_1lands09.jpg,1380,1000
http://www.wga.hu/art/c/cezanne/3/2still1.jpg,cezanne,"
,The Blue Vase,
1889-90,
Oil on canvas, 61 x 50 cm,
Musée d'Orsay, Paris,

",3,1889-90,,61 x 50 cm,"Musée d'Orsay, Paris",Oil on canvas,The Blue Vase,cezanne_3_2still1.jpg,1075,1300
http://www.wga.hu/art/c/cezanne/3/2still2.jpg,cezanne,"
,Still-Life with Flowers and Fruit,
1888-90,
Oil on canvas, 65 x 81 cm,
Nationalgalerie, Berlin,

",3,1888-90,,65 x 81 cm,"Nationalgalerie, Berlin",Oil on canvas,Still-Life with Flowers and Fruit,cezanne_3_2still2.jpg,1520,1200
http://www.wga.hu/art/c/cezanne/3/2still3.jpg,cezanne,"
,Still-Life with Apples and a Pot of Primroses,
c. 1890,
Oil on canvas, 73 x 92 cm,
Metropolitan Museum of Art, New York,

",3,c. 1890,,73 x 92 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Still-Life with Apples and a Pot of Primroses,cezanne_3_2still3.jpg,1300,1014
http://www.wga.hu/art/c/cezanne/3/2still4.jpg,cezanne,"
,Vessels, Basket and Fruit (The Kitchen Table),
1888-90,
Oil on canvas, 65 x 81 cm,
Musée d'Orsay, Paris,

",3,1888-90,,65 x 81 cm,"Musée d'Orsay, Paris",Oil on canvas,"Vessels, Basket and Fruit (The Kitchen Table)",cezanne_3_2still4.jpg,1220,1000
http://www.wga.hu/art/c/cezanne/3/2still5.jpg,cezanne,"
,Cherries and Peaches,
1883-87,
Oil on canvas, 50 x 61 cm,
Los Angeles County Museum of Art, Los Angeles,

",3,1883-87,,50 x 61 cm,"Los Angeles County Museum of Art, Los Angeles",Oil on canvas,Cherries and Peaches,cezanne_3_2still5.jpg,1210,1000
http://www.wga.hu/art/c/cezanne/3/3figure1.jpg,cezanne,"
,Self-Portrait with Palette,
1885-87,
Oil on canvas, 93 x 73 cm,
Private collection,

",3,1885-87,,93 x 73 cm,Private collection,Oil on canvas,Self-Portrait with Palette,cezanne_3_3figure1.jpg,1100,1441
http://www.wga.hu/art/c/cezanne/3/3figure2.jpg,cezanne,"
,Bather,
1885-87,
Oil on canvas, 127 x 97 cm,
Museum of Modern Art, New York,

",3,1885-87,,127 x 97 cm,"Museum of Modern Art, New York",Oil on canvas,Bather,cezanne_3_3figure2.jpg,1000,1308
http://www.wga.hu/art/c/cezanne/3/3figure3.jpg,cezanne,"
,Madame Cézanne in Blue,
1885-87,
Oil on canvas, 73 x 60 cm,
Museum of Fine Arts, Houston,

",3,1885-87,,73 x 60 cm,"Museum of Fine Arts, Houston",Oil on canvas,Madame Cézanne in Blue,cezanne_3_3figure3.jpg,1088,1400
http://www.wga.hu/art/c/cezanne/3/3figure4.jpg,cezanne,"
,Mardi Gras,
1888,
Oil on canvas, 100 x 81 cm,
Pushkin Museum, Moscow,

",3,1888,,100 x 81 cm,"Pushkin Museum, Moscow",Oil on canvas,Mardi Gras,cezanne_3_3figure4.jpg,1045,1400
http://www.wga.hu/art/c/cezanne/3/3figure5.jpg,cezanne,"
,Boy in a Red Vest,
1888-90,
Oil on canvas, 80 x 64 cm,
Private collection,

",3,1888-90,,80 x 64 cm,Private collection,Oil on canvas,Boy in a Red Vest,cezanne_3_3figure5.jpg,1183,1453
http://www.wga.hu/art/c/cezanne/3/3figure6.jpg,cezanne,"
,Woman with Coffee Pot,
1890,
Oil on canvas, 130 x 97 cm,
Musée d'Orsay, Paris,

",3,1890,,130 x 97 cm,"Musée d'Orsay, Paris",Oil on canvas,Woman with Coffee Pot,cezanne_3_3figure6.jpg,1085,1459
http://www.wga.hu/art/c/cezanne/2/1lands01.jpg,cezanne,"
,The House of Doctor Gachet in Auvers,
c. 1873,
Oil on canvas, 41 x 27 cm,
Musée d'Orsay, Paris,

",2,c. 1873,,41 x 27 cm,"Musée d'Orsay, Paris",Oil on canvas,The House of Doctor Gachet in Auvers,cezanne_2_1lands01.jpg,1002,1200
http://www.wga.hu/art/c/cezanne/2/1lands02.jpg,cezanne,"
,The House of Père Lacroix in Auvers,
1873,
Oil on canvas, 61 x 51 cm,
National Gallery of Art, Washington,

",2,1873,,61 x 51 cm,"National Gallery of Art, Washington",Oil on canvas,The House of Père Lacroix in Auvers,cezanne_2_1lands02.jpg,1054,1300
http://www.wga.hu/art/c/cezanne/2/1lands03.jpg,cezanne,"
,View of Auvers-sur-Oise (The Fence),
1873,
Oil on canvas, 45 x 35 cm,
Private collection,

",2,1873,,45 x 35 cm,Private collection,Oil on canvas,View of Auvers-sur-Oise (The Fence),cezanne_2_1lands03.jpg,864,1100
http://www.wga.hu/art/c/cezanne/2/1lands04.jpg,cezanne,"
,House of the Hanged Man, Auvers-sur_Oise,
1873,
Oil on canvas, 56 x 66 cm,
Musée d'Orsay, Paris,

",2,1873,,56 x 66 cm,"Musée d'Orsay, Paris",Oil on canvas,"House of the Hanged Man, Auvers-sur_Oise",cezanne_2_1lands04.jpg,1047,850
http://www.wga.hu/art/c/cezanne/2/1lands05.jpg,cezanne,"
,House and the Tree,
1873-74,
Oil on canvas, 65 x 54 cm,
Private collection,

",2,1873-74,,65 x 54 cm,Private collection,Oil on canvas,House and the Tree,cezanne_2_1lands05.jpg,1174,1400
http://www.wga.hu/art/c/cezanne/2/1lands06.jpg,cezanne,"
,Sunday Afternoon,
1873-75,
Oil on canvas,
Private collection,

",2,1873-75,,,Private collection,Oil on canvas,Sunday Afternoon,cezanne_2_1lands06.jpg,1333,900
http://www.wga.hu/art/c/cezanne/2/1lands07.jpg,cezanne,"
,View of Auvers,
c. 1874,
Oil on canvas, 65 x 81 cm,
Art Institute, Chicago,

",2,c. 1874,,65 x 81 cm,"Art Institute, Chicago",Oil on canvas,View of Auvers,cezanne_2_1lands07.jpg,1316,1050
http://www.wga.hu/art/c/cezanne/2/1lands08.jpg,cezanne,"
,Trees in the Jas de Bouffan,
1875-76,
Oil on canvas, 54 x 73 cm,
Private collection,

",2,1875-76,,54 x 73 cm,Private collection,Oil on canvas,Trees in the Jas de Bouffan,cezanne_2_1lands08.jpg,1400,1009
http://www.wga.hu/art/c/cezanne/2/1lands09.jpg,cezanne,"
,The Sea at L'Estaque,
1876,
Oil on canvas, 42 x 59 cm,
Private collection,

",2,1876,,42 x 59 cm,Private collection,Oil on canvas,The Sea at L'Estaque,cezanne_2_1lands09.jpg,1527,1100
http://www.wga.hu/art/c/cezanne/2/1lands10.jpg,cezanne,"
,Roofs,
c. 1877,
Oil on canvas, 47 x 59 cm,
Private collection,

",2,c. 1877,,47 x 59 cm,Private collection,Oil on canvas,Roofs,cezanne_2_1lands10.jpg,1324,1100
http://www.wga.hu/art/c/cezanne/2/1lands11.jpg,cezanne,"
,The Gulf of Marseille Seen from L'Estaque,
1878,
Oil on canvas, 58 x 72 cm,
Musée d'Orsay, Paris,

",2,1878,,58 x 72 cm,"Musée d'Orsay, Paris",Oil on canvas,The Gulf of Marseille Seen from L'Estaque,cezanne_2_1lands11.jpg,1238,1000
http://www.wga.hu/art/c/cezanne/2/1lands12.jpg,cezanne,"
,The Bridge at Maincy,
1879,
Oil on canvas, 58 x 72 cm,
Musée d'Orsay, Paris,

",2,1879,,58 x 72 cm,"Musée d'Orsay, Paris",Oil on canvas,The Bridge at Maincy,cezanne_2_1lands12.jpg,1372,1100
http://www.wga.hu/art/c/cezanne/2/1lands13.jpg,cezanne,"
,Château de Médan,
1879-81,
Oil on canvas, 58 x 72 cm,
Kelvingrove Art Gallery and Museum, Glasgow,

",2,1879-81,,58 x 72 cm,"Kelvingrove Art Gallery and Museum, Glasgow",Oil on canvas,Château de Médan,cezanne_2_1lands13.jpg,1300,1057
http://www.wga.hu/art/c/cezanne/2/2nudes1.jpg,cezanne,"
,A Modern Olympia,
c. 1873,
Oil on canvas, 46 x 56 cm,
Musée d'Orsay, Paris,

",2,c. 1873,,46 x 56 cm,"Musée d'Orsay, Paris",Oil on canvas,A Modern Olympia,cezanne_2_2nudes1.jpg,1300,1133
http://www.wga.hu/art/c/cezanne/2/2nudes2.jpg,cezanne,"
,The Temptation of St Anthony,
1873-77,
Oil on canvas, 47 x 56 cm,
Musée d'Orsay, Paris,

",2,1873-77,,47 x 56 cm,"Musée d'Orsay, Paris",Oil on canvas,The Temptation of St Anthony,cezanne_2_2nudes2.jpg,1206,1000
http://www.wga.hu/art/c/cezanne/2/2nudes3.jpg,cezanne,"
,Bathers,
1874-75,
Oil on canvas, 38 x 46 cm,
Metropolitan Museum of Art, New York,

",2,1874-75,,38 x 46 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Bathers,cezanne_2_2nudes3.jpg,1242,1000
http://www.wga.hu/art/c/cezanne/2/2nudes4.jpg,cezanne,"
,Three Bathers,
1874-75,
Oil on canvas, 19 x 22 cm,
Musée d'Orsay, Paris,

",2,1874-75,,19 x 22 cm,"Musée d'Orsay, Paris",Oil on canvas,Three Bathers,cezanne_2_2nudes4.jpg,1263,1112
http://www.wga.hu/art/c/cezanne/2/2nudes5.jpg,cezanne,"
,Afternoon in Naples,
1872-75,
Oil on canvas, 37 x 45 cm,
National Gallery of Australia, Canberra,

",2,1872-75,,37 x 45 cm,"National Gallery of Australia, Canberra",Oil on canvas,Afternoon in Naples,cezanne_2_2nudes5.jpg,1334,1105
http://www.wga.hu/art/c/cezanne/2/2nudes6.jpg,cezanne,"
,The Eternal Feminine,
1875-77,
Oil on canvas, 43 x 53 cm,
J. Paul Getty Museum, Los Angeles,

",2,1875-77,,43 x 53 cm,"J. Paul Getty Museum, Los Angeles",Oil on canvas,The Eternal Feminine,cezanne_2_2nudes6.jpg,1339,1088
http://www.wga.hu/art/c/cezanne/2/3still1.jpg,cezanne,"
,Bouquet of Flowers in a Blue Vase,
1873-75,
Oil on canvas, 46 x 55 cm,
The Hermitage, St. Petersburg,

",2,1873-75,,46 x 55 cm,"The Hermitage, St. Petersburg",Oil on canvas,Bouquet of Flowers in a Blue Vase,cezanne_2_3still1.jpg,1044,1300
http://www.wga.hu/art/c/cezanne/2/3still2.jpg,cezanne,"
,Still-Life with Soup Tureen,
c. 1877,
Oil on canvas, 65 x 82 cm,
Musée d'Orsay, Paris,

",2,c. 1877,,65 x 82 cm,"Musée d'Orsay, Paris",Oil on canvas,Still-Life with Soup Tureen,cezanne_2_3still2.jpg,1300,1027
http://www.wga.hu/art/c/cezanne/2/3still3.jpg,cezanne,"
,Still-Life with Fruit,
1879-80,
Oil on canvas, 45 x 54 cm,
The Hermitage, St. Petersburg,

",2,1879-80,,45 x 54 cm,"The Hermitage, St. Petersburg",Oil on canvas,Still-Life with Fruit,cezanne_2_3still3.jpg,1400,1149
http://www.wga.hu/art/c/cezanne/2/4portra.jpg,cezanne,"
,Self-Portrait in a Peaked Cap,
c. 1873,
Oil on canvas, 53 x 40 cm,
The Hermitage, St. Petersburg,

",2,c. 1873,,53 x 40 cm,"The Hermitage, St. Petersburg",Oil on canvas,Self-Portrait in a Peaked Cap,cezanne_2_4portra.jpg,1034,1400
http://www.wga.hu/art/c/cezanne/2/4portra1.jpg,cezanne,"
,Madame Cézanne in a Red Armchair,
1877,
Oil on canvas, 73 x 56 cm,
Museum of Fine Arts, Boston,

",2,1877,,73 x 56 cm,"Museum of Fine Arts, Boston",Oil on canvas,Madame Cézanne in a Red Armchair,cezanne_2_4portra1.jpg,1200,1540
http://www.wga.hu/art/c/cezanne/2/4portra2.jpg,cezanne,"
,Self-Portrait on Rose Background,
1875-77,
Oil on canvas, 65 x 54 cm,
Private collection,

",2,1875-77,,65 x 54 cm,Private collection,Oil on canvas,Self-Portrait on Rose Background,cezanne_2_4portra2.jpg,1113,1300
http://www.wga.hu/art/c/cezanne/2/4portra3.jpg,cezanne,"
,Portrait of Victor Chocquet,
1879-82,
Oil on canvas, 46 x 38 cm,
Columbia Museum of Art, Columbus,

",2,1879-82,,46 x 38 cm,"Columbia Museum of Art, Columbus",Oil on canvas,Portrait of Victor Chocquet,cezanne_2_4portra3.jpg,1318,1600
http://www.wga.hu/art/c/cezanne/1/01early.jpg,cezanne,"
,Spring, Summer, Winter, Autumn,
1860-62,
Oil on canvas, 314 x 97, 314 x 109, 314 x 104, 314 x 104 cm,
Petit Palais, Paris,

",1,1860-62,,314 x 97,"Petit Palais, Paris","Oil on canvas, , 314 x 109, 314 x 104, 314 x 104 cm","Spring, Summer, Winter, Autumn",cezanne_1_01early.jpg,1600,1151
http://www.wga.hu/art/c/cezanne/1/02early.jpg,cezanne,"
,Louis-Auguste Cézanne, the Artist's Father, Reading the ""L'Événement"",
1866,
Oil on canvas, 200 x 120 cm,
National Gallery of Art, Washington,

",1,1866,,200 x 120 cm,"National Gallery of Art, Washington",Oil on canvas,"Louis-Auguste Cézanne, the Artist's Father, Reading the ""L'Événement""",cezanne_1_02early.jpg,1001,1700
http://www.wga.hu/art/c/cezanne/1/03early.jpg,cezanne,"
,The Orgy,
1864-68,
Oil on canvas, 130 x 81 cm,
Private collection,

",1,1864-68,,130 x 81 cm,Private collection,Oil on canvas,The Orgy,cezanne_1_03early.jpg,900,1533
