,painting_url,short_name,painting_info_detail,period_code,creation_date,creation_place,dimension,exibit_place,technique,title,creation_date,creation_place,dimension,exibit_place,technique,title
590,http://www.wga.hu/art/c/cezanne/3/1lands01.jpg,cezanne,"
,The Bridge at Maincy,
1882-85,
Oil on canvas, 59 x 73 cm,
Musée d'Orsay, Paris,

",3,1882-85,,59 x 73 cm,"Musée d'Orsay, Paris",Oil on canvas,The Bridge at Maincy,1882-85,,59 x 73 cm,"Musée d'Orsay, Paris",Oil on canvas,The Bridge at Maincy
591,http://www.wga.hu/art/c/cezanne/3/1lands02.jpg,cezanne,"
,Mont Sainte-Victoire and the Viaduct of the Arc River Valley,
1882-85,
Oil on canvas, 65 x 82 cm,
Metropolitan Museum of Art, New York,

",3,1882-85,,65 x 82 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Mont Sainte-Victoire and the Viaduct of the Arc River Valley,1882-85,,65 x 82 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Mont Sainte-Victoire and the Viaduct of the Arc River Valley
592,http://www.wga.hu/art/c/cezanne/3/1lands03.jpg,cezanne,"
,Pool at the Jas de Bouffan,
1882-85,
Oil on canvas, 73 x 60 cm,
Albright-Knox Art Gallery, Buffalo,

",3,1882-85,,73 x 60 cm,"Albright-Knox Art Gallery, Buffalo",Oil on canvas,Pool at the Jas de Bouffan,1882-85,,73 x 60 cm,"Albright-Knox Art Gallery, Buffalo",Oil on canvas,Pool at the Jas de Bouffan
593,http://www.wga.hu/art/c/cezanne/3/1lands04.jpg,cezanne,"
,Rocks at L'Estaque,
1882-85,
Oil on canvas, 73 x 91 cm,
Museu de Arte, São Paulo,

",3,1882-85,,73 x 91 cm,"Museu de Arte, São Paulo",Oil on canvas,Rocks at L'Estaque,1882-85,,73 x 91 cm,"Museu de Arte, São Paulo",Oil on canvas,Rocks at L'Estaque
594,http://www.wga.hu/art/c/cezanne/3/1lands05.jpg,cezanne,"
,The Sea at L'Estaque,
1883-86,
Oil on canvas, 73 x 92 cm,
Musée Picasso, Paris,

",3,1883-86,,73 x 92 cm,"Musée Picasso, Paris",Oil on canvas,The Sea at L'Estaque,1883-86,,73 x 92 cm,"Musée Picasso, Paris",Oil on canvas,The Sea at L'Estaque
595,http://www.wga.hu/art/c/cezanne/3/1lands06.jpg,cezanne,"
,House and Farm at Jas de Bouffan,
1885-87,
Oil on canvas, 60 x 73 cm,
Národní Galerie, Prague,

",3,1885-87,,60 x 73 cm,"Národní Galerie, Prague",Oil on canvas,House and Farm at Jas de Bouffan,1885-87,,60 x 73 cm,"Národní Galerie, Prague",Oil on canvas,House and Farm at Jas de Bouffan
596,http://www.wga.hu/art/c/cezanne/3/1lands07.jpg,cezanne,"
,Chestnut Trees at the Jas de Bouffan in Winter,
1885-87,
Oil on canvas, 73 x 92 cm,
Institute of Arts, Minneapolis,

",3,1885-87,,73 x 92 cm,"Institute of Arts, Minneapolis",Oil on canvas,Chestnut Trees at the Jas de Bouffan in Winter,1885-87,,73 x 92 cm,"Institute of Arts, Minneapolis",Oil on canvas,Chestnut Trees at the Jas de Bouffan in Winter
597,http://www.wga.hu/art/c/cezanne/3/1lands08.jpg,cezanne,"
,A Path by the Lake,
1885-90,
Oil on canvas, 92 x 75 cm,
Rijksmuseum Kröller-Müller, Otterlo,

",3,1885-90,,92 x 75 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,A Path by the Lake,1885-90,,92 x 75 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,A Path by the Lake
598,http://www.wga.hu/art/c/cezanne/3/1lands09.jpg,cezanne,"
,Mont Sainte-Victoire,
c. 1887,
Oil on canvas, 67 x 92 cm,
Courtauld Gallery, London,

",3,c. 1887,,67 x 92 cm,"Courtauld Gallery, London",Oil on canvas,Mont Sainte-Victoire,c. 1887,,67 x 92 cm,"Courtauld Gallery, London",Oil on canvas,Mont Sainte-Victoire
599,http://www.wga.hu/art/c/cezanne/3/2still1.jpg,cezanne,"
,The Blue Vase,
1889-90,
Oil on canvas, 61 x 50 cm,
Musée d'Orsay, Paris,

",3,1889-90,,61 x 50 cm,"Musée d'Orsay, Paris",Oil on canvas,The Blue Vase,1889-90,,61 x 50 cm,"Musée d'Orsay, Paris",Oil on canvas,The Blue Vase
600,http://www.wga.hu/art/c/cezanne/3/2still2.jpg,cezanne,"
,Still-Life with Flowers and Fruit,
1888-90,
Oil on canvas, 65 x 81 cm,
Nationalgalerie, Berlin,

",3,1888-90,,65 x 81 cm,"Nationalgalerie, Berlin",Oil on canvas,Still-Life with Flowers and Fruit,1888-90,,65 x 81 cm,"Nationalgalerie, Berlin",Oil on canvas,Still-Life with Flowers and Fruit
601,http://www.wga.hu/art/c/cezanne/3/2still3.jpg,cezanne,"
,Still-Life with Apples and a Pot of Primroses,
c. 1890,
Oil on canvas, 73 x 92 cm,
Metropolitan Museum of Art, New York,

",3,c. 1890,,73 x 92 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Still-Life with Apples and a Pot of Primroses,c. 1890,,73 x 92 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Still-Life with Apples and a Pot of Primroses
602,http://www.wga.hu/art/c/cezanne/3/2still4.jpg,cezanne,"
,Vessels, Basket and Fruit (The Kitchen Table),
1888-90,
Oil on canvas, 65 x 81 cm,
Musée d'Orsay, Paris,

",3,1888-90,,65 x 81 cm,"Musée d'Orsay, Paris",Oil on canvas,"Vessels, Basket and Fruit (The Kitchen Table)",1888-90,,65 x 81 cm,"Musée d'Orsay, Paris",Oil on canvas,"Vessels, Basket and Fruit (The Kitchen Table)"
603,http://www.wga.hu/art/c/cezanne/3/2still5.jpg,cezanne,"
,Cherries and Peaches,
1883-87,
Oil on canvas, 50 x 61 cm,
Los Angeles County Museum of Art, Los Angeles,

",3,1883-87,,50 x 61 cm,"Los Angeles County Museum of Art, Los Angeles",Oil on canvas,Cherries and Peaches,1883-87,,50 x 61 cm,"Los Angeles County Museum of Art, Los Angeles",Oil on canvas,Cherries and Peaches
604,http://www.wga.hu/art/c/cezanne/3/3figure1.jpg,cezanne,"
,Self-Portrait with Palette,
1885-87,
Oil on canvas, 93 x 73 cm,
Private collection,

",3,1885-87,,93 x 73 cm,Private collection,Oil on canvas,Self-Portrait with Palette,1885-87,,93 x 73 cm,Private collection,Oil on canvas,Self-Portrait with Palette
605,http://www.wga.hu/art/c/cezanne/3/3figure2.jpg,cezanne,"
,Bather,
1885-87,
Oil on canvas, 127 x 97 cm,
Museum of Modern Art, New York,

",3,1885-87,,127 x 97 cm,"Museum of Modern Art, New York",Oil on canvas,Bather,1885-87,,127 x 97 cm,"Museum of Modern Art, New York",Oil on canvas,Bather
606,http://www.wga.hu/art/c/cezanne/3/3figure3.jpg,cezanne,"
,Madame Cézanne in Blue,
1885-87,
Oil on canvas, 73 x 60 cm,
Museum of Fine Arts, Houston,

",3,1885-87,,73 x 60 cm,"Museum of Fine Arts, Houston",Oil on canvas,Madame Cézanne in Blue,1885-87,,73 x 60 cm,"Museum of Fine Arts, Houston",Oil on canvas,Madame Cézanne in Blue
607,http://www.wga.hu/art/c/cezanne/3/3figure4.jpg,cezanne,"
,Mardi Gras,
1888,
Oil on canvas, 100 x 81 cm,
Pushkin Museum, Moscow,

",3,1888,,100 x 81 cm,"Pushkin Museum, Moscow",Oil on canvas,Mardi Gras,1888,,100 x 81 cm,"Pushkin Museum, Moscow",Oil on canvas,Mardi Gras
608,http://www.wga.hu/art/c/cezanne/3/3figure5.jpg,cezanne,"
,Boy in a Red Vest,
1888-90,
Oil on canvas, 80 x 64 cm,
Private collection,

",3,1888-90,,80 x 64 cm,Private collection,Oil on canvas,Boy in a Red Vest,1888-90,,80 x 64 cm,Private collection,Oil on canvas,Boy in a Red Vest
609,http://www.wga.hu/art/c/cezanne/3/3figure6.jpg,cezanne,"
,Woman with Coffee Pot,
1890,
Oil on canvas, 130 x 97 cm,
Musée d'Orsay, Paris,

",3,1890,,130 x 97 cm,"Musée d'Orsay, Paris",Oil on canvas,Woman with Coffee Pot,1890,,130 x 97 cm,"Musée d'Orsay, Paris",Oil on canvas,Woman with Coffee Pot
610,http://www.wga.hu/art/c/cezanne/2/1lands01.jpg,cezanne,"
,The House of Doctor Gachet in Auvers,
c. 1873,
Oil on canvas, 41 x 27 cm,
Musée d'Orsay, Paris,

",2,c. 1873,,41 x 27 cm,"Musée d'Orsay, Paris",Oil on canvas,The House of Doctor Gachet in Auvers,c. 1873,,41 x 27 cm,"Musée d'Orsay, Paris",Oil on canvas,The House of Doctor Gachet in Auvers
611,http://www.wga.hu/art/c/cezanne/2/1lands02.jpg,cezanne,"
,The House of Père Lacroix in Auvers,
1873,
Oil on canvas, 61 x 51 cm,
National Gallery of Art, Washington,

",2,1873,,61 x 51 cm,"National Gallery of Art, Washington",Oil on canvas,The House of Père Lacroix in Auvers,1873,,61 x 51 cm,"National Gallery of Art, Washington",Oil on canvas,The House of Père Lacroix in Auvers
612,http://www.wga.hu/art/c/cezanne/2/1lands03.jpg,cezanne,"
,View of Auvers-sur-Oise (The Fence),
1873,
Oil on canvas, 45 x 35 cm,
Private collection,

",2,1873,,45 x 35 cm,Private collection,Oil on canvas,View of Auvers-sur-Oise (The Fence),1873,,45 x 35 cm,Private collection,Oil on canvas,View of Auvers-sur-Oise (The Fence)
613,http://www.wga.hu/art/c/cezanne/2/1lands04.jpg,cezanne,"
,House of the Hanged Man, Auvers-sur_Oise,
1873,
Oil on canvas, 56 x 66 cm,
Musée d'Orsay, Paris,

",2,1873,,56 x 66 cm,"Musée d'Orsay, Paris",Oil on canvas,"House of the Hanged Man, Auvers-sur_Oise",1873,,56 x 66 cm,"Musée d'Orsay, Paris",Oil on canvas,"House of the Hanged Man, Auvers-sur_Oise"
614,http://www.wga.hu/art/c/cezanne/2/1lands05.jpg,cezanne,"
,House and the Tree,
1873-74,
Oil on canvas, 65 x 54 cm,
Private collection,

",2,1873-74,,65 x 54 cm,Private collection,Oil on canvas,House and the Tree,1873-74,,65 x 54 cm,Private collection,Oil on canvas,House and the Tree
615,http://www.wga.hu/art/c/cezanne/2/1lands06.jpg,cezanne,"
,Sunday Afternoon,
1873-75,
Oil on canvas,
Private collection,

",2,1873-75,,,Private collection,Oil on canvas,Sunday Afternoon,1873-75,,,Private collection,Oil on canvas,Sunday Afternoon
616,http://www.wga.hu/art/c/cezanne/2/1lands07.jpg,cezanne,"
,View of Auvers,
c. 1874,
Oil on canvas, 65 x 81 cm,
Art Institute, Chicago,

",2,c. 1874,,65 x 81 cm,"Art Institute, Chicago",Oil on canvas,View of Auvers,c. 1874,,65 x 81 cm,"Art Institute, Chicago",Oil on canvas,View of Auvers
617,http://www.wga.hu/art/c/cezanne/2/1lands08.jpg,cezanne,"
,Trees in the Jas de Bouffan,
1875-76,
Oil on canvas, 54 x 73 cm,
Private collection,

",2,1875-76,,54 x 73 cm,Private collection,Oil on canvas,Trees in the Jas de Bouffan,1875-76,,54 x 73 cm,Private collection,Oil on canvas,Trees in the Jas de Bouffan
618,http://www.wga.hu/art/c/cezanne/2/1lands09.jpg,cezanne,"
,The Sea at L'Estaque,
1876,
Oil on canvas, 42 x 59 cm,
Private collection,

",2,1876,,42 x 59 cm,Private collection,Oil on canvas,The Sea at L'Estaque,1876,,42 x 59 cm,Private collection,Oil on canvas,The Sea at L'Estaque
619,http://www.wga.hu/art/c/cezanne/2/1lands10.jpg,cezanne,"
,Roofs,
c. 1877,
Oil on canvas, 47 x 59 cm,
Private collection,

",2,c. 1877,,47 x 59 cm,Private collection,Oil on canvas,Roofs,c. 1877,,47 x 59 cm,Private collection,Oil on canvas,Roofs
620,http://www.wga.hu/art/c/cezanne/2/1lands11.jpg,cezanne,"
,The Gulf of Marseille Seen from L'Estaque,
1878,
Oil on canvas, 58 x 72 cm,
Musée d'Orsay, Paris,

",2,1878,,58 x 72 cm,"Musée d'Orsay, Paris",Oil on canvas,The Gulf of Marseille Seen from L'Estaque,1878,,58 x 72 cm,"Musée d'Orsay, Paris",Oil on canvas,The Gulf of Marseille Seen from L'Estaque
621,http://www.wga.hu/art/c/cezanne/2/1lands12.jpg,cezanne,"
,The Bridge at Maincy,
1879,
Oil on canvas, 58 x 72 cm,
Musée d'Orsay, Paris,

",2,1879,,58 x 72 cm,"Musée d'Orsay, Paris",Oil on canvas,The Bridge at Maincy,1879,,58 x 72 cm,"Musée d'Orsay, Paris",Oil on canvas,The Bridge at Maincy
622,http://www.wga.hu/art/c/cezanne/2/1lands13.jpg,cezanne,"
,Château de Médan,
1879-81,
Oil on canvas, 58 x 72 cm,
Kelvingrove Art Gallery and Museum, Glasgow,

",2,1879-81,,58 x 72 cm,"Kelvingrove Art Gallery and Museum, Glasgow",Oil on canvas,Château de Médan,1879-81,,58 x 72 cm,"Kelvingrove Art Gallery and Museum, Glasgow",Oil on canvas,Château de Médan
623,http://www.wga.hu/art/c/cezanne/2/2nudes1.jpg,cezanne,"
,A Modern Olympia,
c. 1873,
Oil on canvas, 46 x 56 cm,
Musée d'Orsay, Paris,

",2,c. 1873,,46 x 56 cm,"Musée d'Orsay, Paris",Oil on canvas,A Modern Olympia,c. 1873,,46 x 56 cm,"Musée d'Orsay, Paris",Oil on canvas,A Modern Olympia
624,http://www.wga.hu/art/c/cezanne/2/2nudes2.jpg,cezanne,"
,The Temptation of St Anthony,
1873-77,
Oil on canvas, 47 x 56 cm,
Musée d'Orsay, Paris,

",2,1873-77,,47 x 56 cm,"Musée d'Orsay, Paris",Oil on canvas,The Temptation of St Anthony,1873-77,,47 x 56 cm,"Musée d'Orsay, Paris",Oil on canvas,The Temptation of St Anthony
625,http://www.wga.hu/art/c/cezanne/2/2nudes3.jpg,cezanne,"
,Bathers,
1874-75,
Oil on canvas, 38 x 46 cm,
Metropolitan Museum of Art, New York,

",2,1874-75,,38 x 46 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Bathers,1874-75,,38 x 46 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Bathers
626,http://www.wga.hu/art/c/cezanne/2/2nudes4.jpg,cezanne,"
,Three Bathers,
1874-75,
Oil on canvas, 19 x 22 cm,
Musée d'Orsay, Paris,

",2,1874-75,,19 x 22 cm,"Musée d'Orsay, Paris",Oil on canvas,Three Bathers,1874-75,,19 x 22 cm,"Musée d'Orsay, Paris",Oil on canvas,Three Bathers
627,http://www.wga.hu/art/c/cezanne/2/2nudes5.jpg,cezanne,"
,Afternoon in Naples,
1872-75,
Oil on canvas, 37 x 45 cm,
National Gallery of Australia, Canberra,

",2,1872-75,,37 x 45 cm,"National Gallery of Australia, Canberra",Oil on canvas,Afternoon in Naples,1872-75,,37 x 45 cm,"National Gallery of Australia, Canberra",Oil on canvas,Afternoon in Naples
628,http://www.wga.hu/art/c/cezanne/2/2nudes6.jpg,cezanne,"
,The Eternal Feminine,
1875-77,
Oil on canvas, 43 x 53 cm,
J. Paul Getty Museum, Los Angeles,

",2,1875-77,,43 x 53 cm,"J. Paul Getty Museum, Los Angeles",Oil on canvas,The Eternal Feminine,1875-77,,43 x 53 cm,"J. Paul Getty Museum, Los Angeles",Oil on canvas,The Eternal Feminine
629,http://www.wga.hu/art/c/cezanne/2/3still1.jpg,cezanne,"
,Bouquet of Flowers in a Blue Vase,
1873-75,
Oil on canvas, 46 x 55 cm,
The Hermitage, St. Petersburg,

",2,1873-75,,46 x 55 cm,"The Hermitage, St. Petersburg",Oil on canvas,Bouquet of Flowers in a Blue Vase,1873-75,,46 x 55 cm,"The Hermitage, St. Petersburg",Oil on canvas,Bouquet of Flowers in a Blue Vase
630,http://www.wga.hu/art/c/cezanne/2/3still2.jpg,cezanne,"
,Still-Life with Soup Tureen,
c. 1877,
Oil on canvas, 65 x 82 cm,
Musée d'Orsay, Paris,

",2,c. 1877,,65 x 82 cm,"Musée d'Orsay, Paris",Oil on canvas,Still-Life with Soup Tureen,c. 1877,,65 x 82 cm,"Musée d'Orsay, Paris",Oil on canvas,Still-Life with Soup Tureen
631,http://www.wga.hu/art/c/cezanne/2/3still3.jpg,cezanne,"
,Still-Life with Fruit,
1879-80,
Oil on canvas, 45 x 54 cm,
The Hermitage, St. Petersburg,

",2,1879-80,,45 x 54 cm,"The Hermitage, St. Petersburg",Oil on canvas,Still-Life with Fruit,1879-80,,45 x 54 cm,"The Hermitage, St. Petersburg",Oil on canvas,Still-Life with Fruit
632,http://www.wga.hu/art/c/cezanne/2/4portra.jpg,cezanne,"
,Self-Portrait in a Peaked Cap,
c. 1873,
Oil on canvas, 53 x 40 cm,
The Hermitage, St. Petersburg,

",2,c. 1873,,53 x 40 cm,"The Hermitage, St. Petersburg",Oil on canvas,Self-Portrait in a Peaked Cap,c. 1873,,53 x 40 cm,"The Hermitage, St. Petersburg",Oil on canvas,Self-Portrait in a Peaked Cap
633,http://www.wga.hu/art/c/cezanne/2/4portra1.jpg,cezanne,"
,Madame Cézanne in a Red Armchair,
1877,
Oil on canvas, 73 x 56 cm,
Museum of Fine Arts, Boston,

",2,1877,,73 x 56 cm,"Museum of Fine Arts, Boston",Oil on canvas,Madame Cézanne in a Red Armchair,1877,,73 x 56 cm,"Museum of Fine Arts, Boston",Oil on canvas,Madame Cézanne in a Red Armchair
634,http://www.wga.hu/art/c/cezanne/2/4portra2.jpg,cezanne,"
,Self-Portrait on Rose Background,
1875-77,
Oil on canvas, 65 x 54 cm,
Private collection,

",2,1875-77,,65 x 54 cm,Private collection,Oil on canvas,Self-Portrait on Rose Background,1875-77,,65 x 54 cm,Private collection,Oil on canvas,Self-Portrait on Rose Background
635,http://www.wga.hu/art/c/cezanne/2/4portra3.jpg,cezanne,"
,Portrait of Victor Chocquet,
1879-82,
Oil on canvas, 46 x 38 cm,
Columbia Museum of Art, Columbus,

",2,1879-82,,46 x 38 cm,"Columbia Museum of Art, Columbus",Oil on canvas,Portrait of Victor Chocquet,1879-82,,46 x 38 cm,"Columbia Museum of Art, Columbus",Oil on canvas,Portrait of Victor Chocquet
636,http://www.wga.hu/art/c/cezanne/1/01early.jpg,cezanne,"
,Spring, Summer, Winter, Autumn,
1860-62,
Oil on canvas, 314 x 97, 314 x 109, 314 x 104, 314 x 104 cm,
Petit Palais, Paris,

",1,1860-62,,314 x 97,"Petit Palais, Paris","Oil on canvas, , 314 x 109, 314 x 104, 314 x 104 cm","Spring, Summer, Winter, Autumn",1860-62,,314 x 97,"Petit Palais, Paris","Oil on canvas, , 314 x 109, 314 x 104, 314 x 104 cm","Spring, Summer, Winter, Autumn"
637,http://www.wga.hu/art/c/cezanne/1/02early.jpg,cezanne,"
,Louis-Auguste Cézanne, the Artist's Father, Reading the ""L'Événement"",
1866,
Oil on canvas, 200 x 120 cm,
National Gallery of Art, Washington,

",1,1866,,200 x 120 cm,"National Gallery of Art, Washington",Oil on canvas,"Louis-Auguste Cézanne, the Artist's Father, Reading the ""L'Événement""",1866,,200 x 120 cm,"National Gallery of Art, Washington",Oil on canvas,"Louis-Auguste Cézanne, the Artist's Father, Reading the ""L'Événement"""
638,http://www.wga.hu/art/c/cezanne/1/03early.jpg,cezanne,"
,The Orgy,
1864-68,
Oil on canvas, 130 x 81 cm,
Private collection,

",1,1864-68,,130 x 81 cm,Private collection,Oil on canvas,The Orgy,1864-68,,130 x 81 cm,Private collection,Oil on canvas,The Orgy
639,http://www.wga.hu/art/c/cezanne/1/04early.jpg,cezanne,"
,The Negro Scipio,
c. 1867,
Oil on canvas, 107 x 83 cm,
Museu de Arte, São Paulo,

",1,c. 1867,,107 x 83 cm,"Museu de Arte, São Paulo",Oil on canvas,The Negro Scipio,c. 1867,,107 x 83 cm,"Museu de Arte, São Paulo",Oil on canvas,The Negro Scipio
640,http://www.wga.hu/art/c/cezanne/1/05early.jpg,cezanne,"
,Paul Alexis Reading to Zola,
1869-70,
Oil on canvas, 52 x 56 cm,
Private collection,

",1,1869-70,,52 x 56 cm,Private collection,Oil on canvas,Paul Alexis Reading to Zola,1869-70,,52 x 56 cm,Private collection,Oil on canvas,Paul Alexis Reading to Zola
641,http://www.wga.hu/art/c/cezanne/1/06early.jpg,cezanne,"
,The Black Clock,
1869-71,
Oil on canvas, 54 x 73 cm,
Private collection,

",1,1869-71,,54 x 73 cm,Private collection,Oil on canvas,The Black Clock,1869-71,,54 x 73 cm,Private collection,Oil on canvas,The Black Clock
642,http://www.wga.hu/art/c/cezanne/1/07early.jpg,cezanne,"
,Portrait of Achille Empéraire,
1867-70,
Oil on canvas, 201 x 121 cm,
Musée d'Orsay, Paris,

",1,1867-70,,201 x 121 cm,"Musée d'Orsay, Paris",Oil on canvas,Portrait of Achille Empéraire,1867-70,,201 x 121 cm,"Musée d'Orsay, Paris",Oil on canvas,Portrait of Achille Empéraire
643,http://www.wga.hu/art/c/cezanne/1/07early1.jpg,cezanne,"
,Girl at the Piano (The Tannhäuser Overture),
c. 1869,
Oil on canvas, 58 x 93 cm,
The Hermitage, St. Petersburg,

",1,c. 1869,,58 x 93 cm,"The Hermitage, St. Petersburg",Oil on canvas,Girl at the Piano (The Tannhäuser Overture),c. 1869,,58 x 93 cm,"The Hermitage, St. Petersburg",Oil on canvas,Girl at the Piano (The Tannhäuser Overture)
644,http://www.wga.hu/art/c/cezanne/1/08early.jpg,cezanne,"
,A Modern Olympia,
1869-70,
Oil on canvas, 58 x 57 cm,
Private collection,

",1,1869-70,,58 x 57 cm,Private collection,Oil on canvas,A Modern Olympia,1869-70,,58 x 57 cm,Private collection,Oil on canvas,A Modern Olympia
645,http://www.wga.hu/art/c/cezanne/1/09early.jpg,cezanne,"
,The Railway Cutting,
c. 1870,
Oil on canvas, 80 x 129 cm,
Neue Pinakothek, Munich,

",1,c. 1870,,80 x 129 cm,"Neue Pinakothek, Munich",Oil on canvas,The Railway Cutting,c. 1870,,80 x 129 cm,"Neue Pinakothek, Munich",Oil on canvas,The Railway Cutting
646,http://www.wga.hu/art/c/cezanne/1/10early.jpg,cezanne,"
,Snow Thaw in L'Estaque,
c. 1870,
Oil on canvas, 73 x 92 cm,
Private collection,

",1,c. 1870,,73 x 92 cm,Private collection,Oil on canvas,Snow Thaw in L'Estaque,c. 1870,,73 x 92 cm,Private collection,Oil on canvas,Snow Thaw in L'Estaque
647,http://www.wga.hu/art/c/cezanne/1/11early.jpg,cezanne,"
,Pastorale (Idyll),
1870,
Oil on canvas, 65 x 81 cm,
Musée d'Orsay, Paris,

",1,1870,,65 x 81 cm,"Musée d'Orsay, Paris",Oil on canvas,Pastorale (Idyll),1870,,65 x 81 cm,"Musée d'Orsay, Paris",Oil on canvas,Pastorale (Idyll)
648,http://www.wga.hu/art/c/cezanne/1/12early.jpg,cezanne,"
,Landscape,
1870-71,
Oil on canvas, 54 x 65 cm,
Städelsches Kunstinstitut, Frankfurt,

",1,1870-71,,54 x 65 cm,"Städelsches Kunstinstitut, Frankfurt",Oil on canvas,Landscape,1870-71,,54 x 65 cm,"Städelsches Kunstinstitut, Frankfurt",Oil on canvas,Landscape
649,http://www.wga.hu/art/c/cezanne/1/13early.jpg,cezanne,"
,The Barque of Dante, after Delacroix,
1870-73,
Oil on canvas, 25 x 33 cm,
Private collection,

",1,1870-73,,25 x 33 cm,Private collection,Oil on canvas,"The Barque of Dante, after Delacroix",1870-73,,25 x 33 cm,Private collection,Oil on canvas,"The Barque of Dante, after Delacroix"
650,http://www.wga.hu/art/c/cezanne/1/14early.jpg,cezanne,"
,Still-Life,
1871,
Oil on canvas, 65 x 82 cm,
Nationalgalerie, Berlin,

",1,1871,,65 x 82 cm,"Nationalgalerie, Berlin",Oil on canvas,Still-Life,1871,,65 x 82 cm,"Nationalgalerie, Berlin",Oil on canvas,Still-Life
651,http://www.wga.hu/art/r/renoir/2/2renoi01.jpg,renoir,"
,Garden in Fontenay,
1874,
Oil on canvas, 51 x 62 cm,
Oskar Reinhart Collection, Winterthur,

",2,1874,,51 x 62 cm,"Oskar Reinhart Collection, Winterthur",Oil on canvas,Garden in Fontenay,1874,,51 x 62 cm,"Oskar Reinhart Collection, Winterthur",Oil on canvas,Garden in Fontenay
652,http://www.wga.hu/art/r/renoir/2/2renoi02.jpg,renoir,"
,Camille Monet and Her Son Jean in Their Garden,
1874,
Oil on canvas, 50 x 68 cm,
National Gallery of Art, Washington,

",2,1874,,50 x 68 cm,"National Gallery of Art, Washington",Oil on canvas,Camille Monet and Her Son Jean in Their Garden,1874,,50 x 68 cm,"National Gallery of Art, Washington",Oil on canvas,Camille Monet and Her Son Jean in Their Garden
